Time,Rig,Inlet,Tube,Outlet
12.470399379730225,2.06680407371484,2.0425557710960236,1.9455625606207565,2.4790252182347237
12.597305297851562,2.06680407371484,2.0425557710960236,1.9455625606207565,2.4790252182347237
12.728419303894043,2.06680407371484,2.0425557710960236,1.9455625606207565,2.4790252182347237
12.859534502029419,3.921799224054317,0.18756062075654703,0.8058923375363725,2.43052861299709
12.986078262329102,3.921799224054317,0.18756062075654703,0.8058923375363725,2.43052861299709
13.113316059112549,3.921799224054317,0.18756062075654703,0.8058923375363725,2.43052861299709
13.24033784866333,3.921799224054317,0.18756062075654703,0.8058923375363725,2.43052861299709
13.367162704467773,6.019277400581959,0.8180164888457808,1.1574927255092142,2.345659553831232
13.494498491287231,6.019277400581959,0.8180164888457808,1.1574927255092142,2.345659553831232
13.623568534851074,6.019277400581959,0.8180164888457808,1.1574927255092142,2.345659553831232
13.748347043991089,6.019277400581959,0.8180164888457808,1.1574927255092142,2.345659553831232
13.875361442565918,9.523157129000971,7.595417070805045,8.57747332686712,9.765640155189137
14.002765893936157,9.523157129000971,7.595417070805045,8.57747332686712,9.765640155189137
14.129053831100464,9.523157129000971,7.595417070805045,8.57747332686712,9.765640155189137
14.256159543991089,9.523157129000971,7.595417070805045,8.57747332686712,9.765640155189137
14.383174896240234,9.935378273520854,9.935378273520854,9.935378273520854,9.935378273520854
14.510072708129883,9.935378273520854,9.935378273520854,9.935378273520854,9.935378273520854
14.637125968933105,9.935378273520854,9.935378273520854,9.935378273520854,9.935378273520854
14.764140367507935,9.935378273520854,9.935378273520854,9.935378273520854,9.935378273520854
14.895289182662964,9.656522793404463,7.934893307468478,8.528976721629487,8.092507274490785
15.021766185760498,9.656522793404463,7.934893307468478,8.528976721629487,8.092507274490785
15.177643060684204,9.656522793404463,7.934893307468478,8.528976721629487,8.092507274490785
15.304573059082031,7.243816682832203,7.231692531522794,5.813166828322018,3.6429437439379244
15.431567668914795,7.243816682832203,7.231692531522794,5.813166828322018,3.6429437439379244
15.558549642562866,7.243816682832203,7.231692531522794,5.813166828322018,3.6429437439379244
15.685527801513672,7.243816682832203,7.231692531522794,5.813166828322018,3.6429437439379244
15.812681913375854,9.183680892337538,7.789403491755578,7.437803103782736,8.334990300678953
15.939430952072144,9.183680892337538,7.789403491755578,7.437803103782736,8.334990300678953
16.06664752960205,9.183680892337538,7.789403491755578,7.437803103782736,8.334990300678953
16.197468280792236,9.183680892337538,7.789403491755578,7.437803103782736,8.334990300678953
16.324636697769165,9.171556741028128,7.255940834141611,5.158462657613967,5.206959262851601
16.451516151428223,9.171556741028128,7.255940834141611,5.158462657613967,5.206959262851601
16.578622341156006,9.171556741028128,7.255940834141611,5.158462657613967,5.206959262851601
16.709566831588745,9.171556741028128,7.255940834141611,5.158462657613967,5.206959262851601
16.836586236953735,2.321411251212415,2.7093840931134823,1.8121968962172648,2.588142580019399
16.963666677474976,2.321411251212415,2.7093840931134823,1.8121968962172648,2.588142580019399
17.094619035720825,2.321411251212415,2.7093840931134823,1.8121968962172648,2.588142580019399
17.22166633605957,2.321411251212415,2.7093840931134823,1.8121968962172648,2.588142580019399
17.34859848022461,1.4727206595538311,3.3034675072744917,2.8063773035887487,2.9276188166828323
17.475675106048584,1.4727206595538311,3.3034675072744917,2.8063773035887487,2.9276188166828323
17.60660672187805,1.4727206595538311,3.3034675072744917,2.8063773035887487,2.9276188166828323
17.73369574546814,1.4727206595538311,3.3034675072744917,2.8063773035887487,2.9276188166828323
17.86060667037964,0.27242967992240547,3.327715809893308,3.0852327837051403,3.364088263821533
17.991355895996094,0.27242967992240547,3.327715809893308,3.0852327837051403,3.364088263821533
18.118759393692017,0.27242967992240547,3.327715809893308,3.0852327837051403,3.364088263821533
18.249770402908325,0.27242967992240547,3.327715809893308,3.0852327837051403,3.364088263821533
18.380770444869995,-0.6368816682832201,2.818501454898157,2.7215082444228904,2.636639185257032
18.507770538330078,-0.6368816682832201,2.818501454898157,2.7215082444228904,2.636639185257032
18.634584426879883,-0.6368816682832201,2.818501454898157,2.7215082444228904,2.636639185257032
18.761513471603394,-0.6368816682832201,2.818501454898157,2.7215082444228904,2.636639185257032
18.88850736618042,-1.0854752667313288,2.770004849660524,2.442652764306499,1.4727206595538311
19.01539659500122,-1.0854752667313288,2.770004849660524,2.442652764306499,1.4727206595538311
19.14304232597351,-1.0854752667313288,2.770004849660524,2.442652764306499,1.4727206595538311
19.273669481277466,-1.0854752667313288,2.770004849660524,2.442652764306499,1.4727206595538311
19.40058398246765,-0.9642337536372455,3.2913433559650827,2.988239573229874,1.92131425800194
19.527923583984375,-0.9642337536372455,3.2913433559650827,2.988239573229874,1.92131425800194
19.654271364212036,-0.9642337536372455,3.2913433559650827,2.988239573229874,1.92131425800194
19.781625747680664,-0.9642337536372455,3.2913433559650827,2.988239573229874,1.92131425800194
19.912389039993286,2.8063773035887487,6.867967992240543,7.377182347235694,7.692410281280311
20.039432525634766,2.8063773035887487,6.867967992240543,7.377182347235694,7.692410281280311
20.199127912521362,2.8063773035887487,6.867967992240543,7.377182347235694,7.692410281280311
20.326111316680908,3.2792192046556745,7.086202715809894,7.728782735208536,6.928588748787586
20.45438814163208,3.2792192046556745,7.086202715809894,7.728782735208536,6.928588748787586
20.580249309539795,3.2792192046556745,7.086202715809894,7.728782735208536,6.928588748787586
20.706751346588135,3.2792192046556745,7.086202715809894,7.728782735208536,6.928588748787586
20.834115505218506,3.0852327837051403,4.976600387972843,6.128394762366635,6.189015518913676
20.960986852645874,3.0852327837051403,4.976600387972843,6.128394762366635,6.189015518913676
21.08815908432007,3.0852327837051403,4.976600387972843,6.128394762366635,6.189015518913676
21.217828273773193,3.0852327837051403,4.976600387972843,6.128394762366635,6.189015518913676
21.341928243637085,3.1579776915615914,4.455261881668283,5.716173617846752,6.213263821532494
21.46900463104248,3.1579776915615914,4.455261881668283,5.716173617846752,6.213263821532494
21.595773220062256,3.1579776915615914,4.455261881668283,5.716173617846752,6.213263821532494
21.72242259979248,3.1579776915615914,4.455261881668283,5.716173617846752,6.213263821532494
21.849717617034912,2.236542192046557,2.6608874878758484,3.1943501454898158,4.528006789524734
21.97689986228943,2.236542192046557,2.6608874878758484,3.1943501454898158,4.528006789524734
22.10788917541504,2.236542192046557,2.6608874878758484,3.1943501454898158,4.528006789524734
22.234951972961426,2.236542192046557,2.6608874878758484,3.1943501454898158,4.528006789524734
22.36166787147522,4.0430407371484,4.249151309408342,4.746241513094084,6.079898157129001
22.488842725753784,4.0430407371484,4.249151309408342,4.746241513094084,6.079898157129001
22.61995768547058,4.0430407371484,4.249151309408342,4.746241513094084,6.079898157129001
22.749625205993652,4.0430407371484,4.249151309408342,4.746241513094084,6.079898157129001
22.874118089675903,9.050315227934044,5.255455868089234,5.2312075654704175,6.31025703200776
23.00468611717224,9.050315227934044,5.255455868089234,5.2312075654704175,6.31025703200776
23.131964445114136,9.050315227934044,5.255455868089234,5.2312075654704175,6.31025703200776
23.258955717086792,9.050315227934044,5.255455868089234,5.2312075654704175,6.31025703200776
23.38998007774353,8.759335596508244,4.697744907856451,4.503758486905917,5.995029097963143
23.516924619674683,8.759335596508244,4.697744907856451,4.503758486905917,5.995029097963143
23.64398503303528,8.759335596508244,4.697744907856451,4.503758486905917,5.995029097963143
23.77494525909424,8.759335596508244,4.697744907856451,4.503758486905917,5.995029097963143
23.90187692642212,8.856328806983512,5.461566440349176,5.182710960232785,6.298132880698351
24.02842950820923,8.856328806983512,5.461566440349176,5.182710960232785,6.298132880698351
24.15604877471924,8.856328806983512,5.461566440349176,5.182710960232785,6.298132880698351
24.286932706832886,8.856328806983512,5.461566440349176,5.182710960232785,6.298132880698351
24.41392993927002,8.407735208535403,5.5464354995150345,4.637124151309409,5.667677012609118
24.541019201278687,8.407735208535403,5.5464354995150345,4.637124151309409,5.667677012609118
24.671976804733276,8.407735208535403,5.5464354995150345,4.637124151309409,5.667677012609118
24.803059577941895,8.407735208535403,5.5464354995150345,4.637124151309409,5.667677012609118
24.934468269348145,1.6182104752667315,3.473205625606208,2.527521823472357,3.2792192046556745
25.060956239700317,1.6182104752667315,3.473205625606208,2.527521823472357,3.2792192046556745
25.22088384628296,1.6182104752667315,3.473205625606208,2.527521823472357,3.2792192046556745
25.351897716522217,4.3340203685742,3.7156886517943746,4.176406401551892,5.219083414161009
25.48006558418274,4.3340203685742,3.7156886517943746,4.176406401551892,5.219083414161009
25.605695724487305,4.3340203685742,3.7156886517943746,4.176406401551892,5.219083414161009
25.733181476593018,4.3340203685742,3.7156886517943746,4.176406401551892,5.219083414161009
25.86389470100403,2.3699078564500486,3.2913433559650827,3.800557710960233,5.134214354995151
25.990400075912476,2.3699078564500486,3.2913433559650827,3.800557710960233,5.134214354995151
26.11894655227661,2.3699078564500486,3.2913433559650827,3.800557710960233,5.134214354995151
26.24477505683899,2.3699078564500486,3.2913433559650827,3.800557710960233,5.134214354995151
26.375778913497925,2.5517701260911734,2.527521823472357,3.2913433559650827,4.164282250242483
26.502626657485962,2.5517701260911734,2.527521823472357,3.2913433559650827,4.164282250242483
26.629773378372192,2.5517701260911734,2.527521823472357,3.2913433559650827,4.164282250242483
26.760950326919556,2.5517701260911734,2.527521823472357,3.2913433559650827,4.164282250242483
26.88763952255249,2.563894277400582,1.5939621726479145,2.770004849660524,4.600751697381184
27.014628171920776,2.563894277400582,1.5939621726479145,2.770004849660524,4.600751697381184
27.244860410690308,2.563894277400582,1.5939621726479145,2.770004849660524,4.600751697381184
